"year","tc_loss_ha_log","country.id","driver.id"
2025,7.58,38,4
2001,6.75,39,1
2001,2.48,39,1
2001,0,39,4
2002,0,39,3
2002,7.53,39,1
2002,4.03,39,1
2002,0,39,4
2003,5.22,39,1
2003,1.79,39,1
2004,0,39,3
2004,6.07,39,1
2004,3,39,1
2004,0.69,39,4
2005,6.11,39,1
2005,2.08,39,1
2005,0,39,4
2006,7.97,39,1
2006,4.33,39,1
2006,0.69,39,4
2007,6.89,39,1
2007,1.95,39,1
2007,0,39,4
2008,8.11,39,1
2008,3.87,39,1
2008,0,39,4
2009,6.94,39,1
2009,3.18,39,1
2009,0,39,4
2010,5.51,39,1
2010,1.95,39,1
2010,0,39,4
2011,6.79,39,1
2011,3.04,39,1
2011,0,39,4
2012,7.8,39,1
2012,3.09,39,1
2012,0,39,4
2013,7.96,39,1
2013,3.37,39,1
2013,0,39,4
2014,8,39,1
2014,3.33,39,1
2014,0.69,39,4
2015,7.84,39,1
2015,3.58,39,1
2015,1.95,39,4
2016,8.05,39,1
2016,2.94,39,1
2016,0.69,39,4
2017,8.81,39,1
2017,3.95,39,1
2017,2.48,39,4
2018,0,39,3
2018,8.84,39,1
2018,3.26,39,1
2018,3.18,39,4
2019,8.52,39,1
2019,2.83,39,1
2019,3.4,39,4
2020,8.13,39,1
2020,1.95,39,1
2020,2.94,39,4
2021,0,39,3
2021,8.5,39,1
2021,3.04,39,1
2021,5.12,39,4
2022,0,39,3
2022,8.58,39,1
2022,2.77,39,1
2022,4.82,39,4
2023,9.23,39,1
2023,4.64,39,1
2023,6.7,39,4
2024,9.32,39,1
2024,5.55,39,1
2024,7.46,39,4
2025,9.24,39,1
2025,6.54,39,1
2025,7.31,39,4
2001,2.08,40,3
2001,11.07,40,2
2001,8.27,40,1
2001,1.39,40,1
2001,7.88,40,4
2002,3.26,40,3
2002,11.07,40,2
2002,7.78,40,1
2002,0,40,1
2002,9.19,40,4
2003,3,40,3
2003,11.18,40,2
2003,8.24,40,1
2003,2.77,40,1
2003,8.15,40,4
2004,2.83,40,3
2004,11.23,40,2
2004,7.97,40,1
2004,1.1,40,1
2004,8.22,40,4
2005,4.57,40,3
2005,11.44,40,2
2005,8.42,40,1
2005,2.08,40,1
2005,8.68,40,4
2006,3.71,40,3
2006,11.31,40,2
2006,7.84,40,1
2006,0.69,40,1
2006,8.43,40,4
2007,4.04,40,3
2007,11.56,40,2
2007,8.76,40,1
2007,2.4,40,1
2007,8.52,40,4
2008,4.53,40,3
2008,11.48,40,2
2008,8.74,40,1
2008,2.2,40,1
2008,9.47,40,4
2009,4.73,40,3
2009,11.22,40,2
2009,7.82,40,1
2009,9.02,40,4
2010,4.66,40,3
2010,11.27,40,2
2010,8.15,40,1
2010,8.76,40,4
2011,4.39,40,3
2011,11.34,40,2
2011,8.15,40,1
2011,0,40,1
2011,8.92,40,4
2012,3.87,40,3
2012,11.66,40,2
2012,8.69,40,1
2012,0,40,1
2012,10.58,40,4
2013,3.37,40,3
2013,11.42,40,2
2013,8.53,40,1
2013,0.69,40,1
2013,7.97,40,4
2014,4.25,40,3
2014,11.52,40,2
2014,8.72,40,1
2014,9.24,40,4
2015,3.33,40,3
2015,11.39,40,2
2015,8.28,40,1
2015,0,40,1
2015,9.35,40,4
2016,2.71,40,3
2016,11.52,40,2
2016,8.37,40,1
2016,0.69,40,1
2016,8.85,40,4
2017,4.44,40,3
2017,11.88,40,2
2017,8.58,40,1
2017,1.1,40,1
2017,11.05,40,4
2018,3.81,40,3
2018,11.16,40,2
2018,7.73,40,1
2018,0.69,40,1
2018,7.9,40,4
2019,3.85,40,3
2019,11.13,40,2
2019,7.74,40,1
2019,0,40,1
2019,8.82,40,4
2020,3.91,40,3
2020,10.89,40,2
2020,7.74,40,1
2020,0,40,1
2020,9.48,40,4
2021,3.43,40,3
2021,11.02,40,2
2021,8.12,40,1
2021,8.59,40,4
2022,4.11,40,3
2022,10.93,40,2
2022,8.13,40,1
2022,8.86,40,4
2023,3.53,40,3
2023,11.24,40,2
2023,7.83,40,1
2023,10.22,40,4
2024,3.71,40,3
2024,10.53,40,2
2024,7.57,40,1
2024,0.69,40,1
2024,8.87,40,4
2025,2.3,40,3
2025,10.39,40,2
2025,7.53,40,1
2025,1.79,40,1
2025,8.17,40,4
2001,7.92,41,3
2001,11.99,41,2
2001,10.14,41,1
2001,7.71,41,1
2001,10.02,41,4
2002,8.11,41,3
2002,12.02,41,2
2002,10.31,41,1
2002,8.14,41,1
2002,10.21,41,4
2003,7.97,41,3
2003,11.89,41,2
2003,10.21,41,1
2003,8.34,41,1
2003,11.14,41,4
2004,8.83,41,3
2004,12.71,41,2
2004,10.67,41,1
2004,8.51,41,1
2004,11.4,41,4
2005,8.71,41,3
2005,12.55,41,2
2005,10.59,41,1
2005,8.49,41,1
2005,10.24,41,4
2006,8.97,41,3
2006,12.85,41,2
2006,10.85,41,1
2006,9.09,41,1
2006,11.5,41,4
2007,9.18,41,3
2007,13.12,41,2
2007,11.12,41,1
2007,9.42,41,1
2007,10.33,41,4
2008,9.39,41,3
2008,13.25,41,2
2008,10.97,41,1
2008,8.98,41,1
2008,10.54,41,4
2009,9.38,41,3
2009,12.98,41,2
2009,11.19,41,1
2009,8.99,41,1
2009,10.47,41,4
2010,9.41,41,3
2010,13.03,41,2
2010,11.2,41,1
2010,8.82,41,1
2010,10.46,41,4
2011,9.47,41,3
2011,13.04,41,2
2011,11.09,41,1
2011,8.44,41,1
2011,9.8,41,4
2012,9.64,41,3
2012,13.02,41,2
2012,11.27,41,1
2012,8.8,41,1
2012,9.47,41,4
2013,9.08,41,3
2013,12.78,41,2
2013,10.59,41,1
2013,8.69,41,1
2013,8.49,41,4
2014,9.37,41,3
2014,12.96,41,2
2014,10.85,41,1
2014,8.96,41,1
2014,8.69,41,4
2015,9.05,41,3
2015,12.9,41,2
2015,10.79,41,1
2015,8.66,41,1
2015,8.51,41,4
2016,9.64,41,3
2016,13.25,41,2
2016,11.2,41,1
2016,8.84,41,1
2016,9.52,41,4
2017,9.86,41,3
2017,13.08,41,2
2017,11.14,41,1
2017,8.58,41,1
2017,9.62,41,4
2018,9.75,41,3
2018,12.98,41,2
2018,10.92,41,1
2018,8.53,41,1
2018,9.58,41,4
2019,9.77,41,3
2019,12.79,41,2
2019,10.67,41,1
2019,8.37,41,1
2019,10.32,41,4
2020,9.69,41,3
2020,12.63,41,2
2020,10.47,41,1
2020,8.07,41,1
2020,9.97,41,4
2021,9.75,41,3
2021,12.94,41,2
2021,10.58,41,1
2021,8.25,41,1
2021,9.79,41,4
2022,9.8,41,3
2022,13.11,41,2
2022,10.72,41,1
2022,8.62,41,1
2022,8.95,41,4
2023,9.96,41,3
2023,13.07,41,2
2023,10.73,41,1
2023,8.7,41,1
2023,9.95,41,4
2024,10.09,41,3
2024,13.15,41,2
2024,10.97,41,1
2024,8.67,41,1
2024,10.37,41,4
2025,9.92,41,3
2025,13.08,41,2
2025,11.12,41,1
2025,8.77,41,1
2025,10.16,41,4
2001,6.65,42,3
2001,8.04,42,2
2001,12.23,42,1
2001,9.47,42,1
2001,5.09,42,4
2002,6.36,42,3
2002,8.15,42,2
2002,11.99,42,1
2002,9.47,42,1
2002,4.62,42,4
2003,6.14,42,3
2003,7.62,42,2
2003,11.59,42,1
2003,8.97,42,1
2003,5.18,42,4
2004,6.41,42,3
2004,8.47,42,2
2004,12.33,42,1
2004,9.68,42,1
2004,6.04,42,4
2005,6.69,42,3
2005,8.26,42,2
2005,12.05,42,1
2005,9.04,42,1
2005,4.85,42,4
2006,6.61,42,3
2006,8.38,42,2
2006,12.05,42,1
2006,9.17,42,1
2006,4.89,42,4
2007,6.99,42,3
2007,7.9,42,2
2007,12.42,42,1
2007,9.29,42,1
2007,5.73,42,4
2008,6.97,42,3
2008,8.16,42,2
2008,12.25,42,1
2008,9.45,42,1
2008,6.04,42,4
2009,7.21,42,3
2009,8.36,42,2
2009,12.28,42,1
2009,9.28,42,1
2009,4.9,42,4
2010,7.13,42,3
2010,8.31,42,2
2010,12.06,42,1
2010,9.42,42,1
2010,5.28,42,4
2011,7.38,42,3
2011,8.38,42,2
2011,12.04,42,1
2011,9.04,42,1
2011,4.8,42,4
2012,7.55,42,3
2012,8.64,42,2
2012,12.2,42,1
2012,9.22,42,1
2012,5.38,42,4
2013,6.3,42,3
2013,8.19,42,2
2013,11.7,42,1
2013,9.17,42,1
2013,5.24,42,4
2014,7.56,42,3
2014,8.42,42,2
2014,12.08,42,1
2014,9.41,42,1
2014,5.75,42,4
2015,7.06,42,3
2015,7.92,42,2
2015,11.73,42,1
2015,8.99,42,1
2015,5.35,42,4
2016,7.09,42,3
2016,8.5,42,2
2016,12.37,42,1
2016,9.69,42,1
2016,9.93,42,4
2017,7.85,42,3
2017,8.71,42,2
2017,12.85,42,1
2017,10,42,1
2017,7.68,42,4
2018,7.21,42,3
2018,8.31,42,2
2018,12.69,42,1
2018,9.61,42,1
2018,7.25,42,4
2019,7.15,42,3
2019,8.42,42,2
2019,12.36,42,1
2019,9.52,42,1
2019,8.41,42,4
2020,7.03,42,3
2020,8.4,42,2
2020,12.56,42,1
2020,9.8,42,1
2020,7.96,42,4
2021,7.11,42,3
2021,8.05,42,2
2021,12.39,42,1
2021,9.51,42,1
2021,6.4,42,4
2022,7.23,42,3
2022,7.84,42,2
2022,12.39,42,1
2022,9.61,42,1
2022,7.2,42,4
2023,8.21,42,3
2023,8.37,42,2
2023,12.03,42,1
2023,9.47,42,1
2023,6.43,42,4
2024,7.3,42,3
2024,8.52,42,2
2024,12.16,42,1
2024,9.2,42,1
2024,6.96,42,4
2025,7.22,42,3
2025,8.45,42,2
2025,12.02,42,1
2025,9.03,42,1
2025,6.61,42,4
2001,3.14,43,1
2001,2.56,43,1
2001,0.69,43,4
2002,2.89,43,1
2002,3.04,43,1
2003,2.71,43,1
2003,2.48,43,1
2004,3.04,43,1
2004,3.04,43,1
2005,3.87,43,1
2005,3.53,43,1
2005,0,43,4
2006,2.2,43,1
2006,1.61,43,1
2006,0,43,4
2007,3.87,43,1
2007,3.3,43,1
2007,0,43,4
2008,2.94,43,1
2008,2.56,43,1
2009,4.06,43,1
2009,3.83,43,1
2009,0,43,4
2010,0,43,2
2010,3.89,43,1
2010,3.37,43,1
2010,1.79,43,4
2011,0,43,2
2011,4.36,43,1
2011,3.66,43,1
2011,0,43,4
2012,4.5,43,1
2012,3.43,43,1
2012,0.69,43,4
2013,7.09,43,1
2013,6.18,43,1
2013,1.39,43,4
2014,0.69,43,2
2014,6.89,43,1
2014,5.91,43,1
2014,2.3,43,4
2015,0.69,43,2
2015,5.42,43,1
2015,5.11,43,1
2015,0.69,43,4
2016,0,43,2
2016,4.03,43,1
2016,4.06,43,1
2016,1.39,43,4
2017,0,43,2
2017,4.82,43,1
2017,5.12,43,1
2017,0.69,43,4
2018,4.41,43,1
2018,4.85,43,1
2019,4.95,43,1
2019,4.79,43,1
2019,1.61,43,4
2020,0,43,2
2020,4.16,43,1
2020,5.17,43,1
2020,0.69,43,4
2021,4.23,43,1
2021,4.33,43,1
2021,0.69,43,4
2022,4.08,43,1
2022,4.47,43,1
2022,1.79,43,4
2023,0.69,43,2
2023,3.58,43,1
2023,4.11,43,1
2023,3.71,43,4
2024,5.08,43,1
2024,5.69,43,1
2024,3.43,43,4
2025,0.69,43,2
2025,3.95,43,1
2025,4.14,43,1
2025,1.1,43,4
2001,1.1,44,3
2001,3.64,44,2
2001,9.6,44,1
2001,5.53,44,1
2001,3.56,44,4
2002,1.39,44,3
2002,3.26,44,2
2002,9.41,44,1
2002,5.38,44,1
2002,1.1,44,4
2003,1.79,44,3
2003,3.78,44,2
2003,8.96,44,1
2003,5.35,44,1
2003,1.95,44,4
2004,2.08,44,3
2004,3.14,44,2
2004,9.1,44,1
2004,5.42,44,1
2004,4.09,44,4
2005,3.04,44,3
2005,3.53,44,2
2005,9.65,44,1
2005,5.53,44,1
2005,4.04,44,4
2006,1.39,44,3
2006,2.4,44,2
2006,9.14,44,1
2006,5.48,44,1
2006,0.69,44,4
2007,2.89,44,3
2007,3.83,44,2
2007,9.27,44,1
2007,5.89,44,1
2007,1.61,44,4
2008,2.64,44,3
2008,4.6,44,2
2008,9.92,44,1
2008,6.05,44,1
2008,5,44,4
2009,3.09,44,3
2009,5.04,44,2
2009,9.94,44,1
2009,6.33,44,1
2009,3,44,4
2010,2.2,44,3
2010,4.3,44,2
2010,9.41,44,1
2010,5.94,44,1
2010,3.69,44,4
2011,1.1,44,3
2011,3.99,44,2
2011,9.16,44,1
2011,5.95,44,1
2011,4.22,44,4
2012,1.1,44,3
2012,3.66,44,2
2012,9.17,44,1
2012,5.59,44,1
2012,1.95,44,4
2013,2.89,44,3
2013,2.08,44,2
2013,8.87,44,1
2013,6.05,44,1
2013,1.1,44,4
2014,2.2,44,3
2014,3.22,44,2
2014,9.21,44,1
2014,6.4,44,1
2014,3.3,44,4
2015,0.69,44,3
2015,2.94,44,2
2015,8.04,44,1
2015,4.48,44,1
2015,2.08,44,4
2016,4.93,44,3
2016,3.58,44,2
2016,9.43,44,1
2016,6.25,44,1
2016,5.94,44,4
2017,1.61,44,3
2017,4.22,44,2
2017,9.65,44,1
2017,7.17,44,1
2017,7.75,44,4
2018,2.3,44,3
2018,3.26,44,2
2018,9.31,44,1
2018,6.46,44,1
2018,3.56,44,4
2019,1.39,44,3
2019,2.71,44,2
2019,9.23,44,1
2019,6.59,44,1
2019,5.19,44,4
2020,1.1,44,3
2020,3.78,44,2
2020,8.9,44,1
2020,6.45,44,1
2020,2.48,44,4
2021,0.69,44,3
2021,4.42,44,2
2021,8.85,44,1
2021,6.24,44,1
2021,0.69,44,4
2022,1.1,44,3
2022,4.17,44,2
2022,8.95,44,1
2022,6.41,44,1
2022,0,44,4
2023,1.95,44,3
2023,4.34,44,2
2023,8.98,44,1
2023,6.66,44,1
2023,0.69,44,4
2024,3.18,44,3
2024,2.56,44,2
2024,8.88,44,1
2024,6.56,44,1
2024,4.86,44,4
2025,1.61,44,3
2025,3,44,2
2025,8.8,44,1
2025,6.14,44,1
2025,4.57,44,4
2001,1.79,46,3
2001,7.82,46,2
2001,3.5,46,1
2001,6.57,46,4
2002,3.89,46,3
2002,7.34,46,2
2002,3.04,46,1
2002,6.03,46,4
2003,3.18,46,3
2003,7.05,46,2
2003,2.64,46,1
2003,5.85,46,4
2004,3.58,46,3
2004,8.49,46,2
2004,4.08,46,1
2004,7.15,46,4
2005,2.89,46,3
2005,7.8,46,2
2005,4.13,46,1
2005,3.74,46,4
2006,3.81,46,3
2006,7.47,46,2
2006,3.93,46,1
2006,4.66,46,4
2007,3.83,46,3
2007,7.8,46,2
2007,4.49,46,1
2007,5.91,46,4
2008,4.36,46,3
2008,7.98,46,2
2008,5.01,46,1
2008,6.02,46,4
2009,4.09,46,3
2009,7.7,46,2
2009,4.74,46,1
2009,5.52,46,4
2010,3.33,46,3
2010,8.01,46,2
2010,4.47,46,1
2010,4.8,46,4
2011,3.3,46,3
2011,7.73,46,2
2011,4.52,46,1
2011,5.75,46,4
2012,3.74,46,3
2012,8.33,46,2
2012,4.8,46,1
2012,6.14,46,4
2013,3.4,46,3
2013,7.86,46,2
2013,4.88,46,1
2013,4.67,46,4
2014,3.43,46,3
2014,8.3,46,2
2014,5.33,46,1
2014,4.01,46,4
2015,1.95,46,3
2015,7.6,46,2
2015,4.99,46,1
2015,6.07,46,4
2016,3.3,46,3
2016,8.46,46,2
2016,5.21,46,1
2016,5.52,46,4
2017,2.94,46,3
2017,8.49,46,2
2017,5.45,46,1
2017,6.23,46,4
2018,4.13,46,3
2018,8.86,46,2
2018,5.01,46,1
2018,6.6,46,4
2019,3.69,46,3
2019,8.62,46,2
2019,4.63,46,1
2019,4.38,46,4
2020,4.04,46,3
2020,8.61,46,2
2020,4.73,46,1
2020,4.14,46,4
2021,3.58,46,3
2021,8.51,46,2
2021,3.89,46,1
2021,3.33,46,4
2022,3.26,46,3
2022,8.89,46,2
2022,4.6,46,1
2022,5.25,46,4
2023,4.32,46,3
2023,9.17,46,2
2023,4.36,46,1
2023,6.06,46,4
2024,4.08,46,3
2024,8.8,46,2
2024,3.66,46,1
2024,6.09,46,4
2025,3.18,46,3
2025,8.84,46,2
2025,3.93,46,1
2025,3.64,46,4
2001,4.71,47,3
2001,6.75,47,2
2001,9.64,47,1
2001,6.71,47,1
2001,6.38,47,4
2002,3.83,47,3
2002,6.15,47,2
2002,8.75,47,1
2002,6.45,47,1
2002,8.77,47,4
2003,3.5,47,3
2003,5.95,47,2
2003,8.41,47,1
2003,6.13,47,1
2003,6.06,47,4
2004,4.04,47,3
2004,6.58,47,2
2004,9.72,47,1
2004,6.68,47,1
2004,7.45,47,4
2005,5.19,47,3
2005,6.34,47,2
2005,8.92,47,1
2005,6.72,47,1
2005,7.55,47,4
2006,5.15,47,3
2006,6.4,47,2
2006,8.74,47,1
2006,6.77,47,1
2006,7.99,47,4
2007,4.69,47,3
2007,6.58,47,2
2007,8.31,47,1
2007,6.14,47,1
2007,7.48,47,4
2008,5.92,47,3
2008,6.68,47,2
2008,9.3,47,1
2008,7.45,47,1
2008,6.67,47,4
2009,5.1,47,3
2009,6.07,47,2
2009,9.3,47,1
2009,6.91,47,1
2009,7.68,47,4
2010,5.11,47,3
2010,6.08,47,2
2010,8.65,47,1
2010,6.55,47,1
2010,6.59,47,4
2011,5.3,47,3
2011,5.95,47,2
2011,9.41,47,1
2011,6.42,47,1
2011,7.49,47,4
2012,5.41,47,3
2012,6.25,47,2
2012,8.81,47,1
2012,7.05,47,1
2012,6.61,47,4
2013,4.56,47,3
2013,5.95,47,2
2013,8.4,47,1
2013,5.61,47,1
2013,6.19,47,4
2014,4.86,47,3
2014,5.91,47,2
2014,8.38,47,1
2014,5.58,47,1
2014,6,47,4
2015,4.32,47,3
2015,5.89,47,2
2015,8.45,47,1
2015,5.4,47,1
2015,7.01,47,4
2016,5.67,47,3
2016,6.16,47,2
2016,9.54,47,1
2016,9.61,47,1
2016,7.08,47,4
2017,5.82,47,3
2017,6.32,47,2
2017,9.54,47,1
2017,7.8,47,1
2017,10.12,47,4
2018,5.87,47,3
2018,6.21,47,2
2018,8.69,47,1
2018,6.56,47,1
2018,8.07,47,4
2019,5.54,47,3
2019,6.12,47,2
2019,8.59,47,1
2019,6.21,47,1
2019,6.19,47,4
2020,5.56,47,3
2020,6.02,47,2
2020,8.89,47,1
2020,6.95,47,1
2020,8.02,47,4
2021,4.91,47,3
2021,5.77,47,2
2021,8.62,47,1
2021,6.59,47,1
2021,7.75,47,4
2022,4.91,47,3
2022,5.71,47,2
2022,7.92,47,1
2022,6.03,47,1
2022,6.79,47,4
2023,5.51,47,3
2023,6.35,47,2
2023,8.86,47,1
2023,7.31,47,1
2023,9.02,47,4
2024,5.01,47,3
2024,5.55,47,2
2024,8.23,47,1
2024,6.87,47,1
2024,8.18,47,4
2025,5.15,47,3
2025,5.66,47,2
2025,8.92,47,1
2025,8.47,47,1
2025,9.38,47,4
2002,0,48,1
2006,0,48,1
2008,0.69,48,3
2009,0.69,48,3
2009,0.69,48,1
2011,0.69,48,3
2011,0,48,1
2012,1.1,48,1
2013,1.79,48,1
2014,1.1,48,1
2015,0,48,1
2016,1.1,48,1
2017,0.69,48,1
2019,1.1,48,1
2020,1.1,48,1
2021,0.69,48,1
2022,1.39,48,1
2023,0,48,1
2024,0.69,48,1
2025,1.61,48,1
2001,1.39,49,3
2001,2.2,49,2
2001,1.39,49,1
2001,4.03,49,4
2002,1.1,49,3
2002,1.95,49,2
2002,1.1,49,1
2002,2.56,49,4
2003,0.69,49,3
2003,1.79,49,2
2003,1.1,49,1
2003,2.56,49,4
2004,1.39,49,3
2004,3.18,49,2
2004,1.95,49,1
2004,3.58,49,4
2005,1.39,49,3
2005,1.79,49,2
2005,1.61,49,1
2005,2.89,49,4
2006,0,49,3
2006,2.71,49,2
2006,1.95,49,1
2006,3.43,49,4
2007,0.69,49,3
2007,2.56,49,2
2007,2.2,49,1
2007,6.61,49,4
2008,0,49,3
2008,2.2,49,2
2008,1.95,49,1
2008,4.26,49,4
2009,1.1,49,3
2009,2.56,49,2
2009,1.61,49,1
2009,3.53,49,4
2010,0.69,49,3
2010,2.83,49,2
2010,1.39,49,1
2010,3.56,49,4
2011,1.39,49,3
2011,2.83,49,2
2011,1.1,49,1
2011,4.43,49,4
2012,0.69,49,3
2012,0,49,2
2012,1.1,49,1
2012,3.83,49,4
2013,0,49,3
2013,0,49,2
2013,1.1,49,1
2013,2.3,49,4
2014,0,49,3
2014,0.69,49,2
2014,1.1,49,1
2014,3.33,49,4
2015,0.69,49,2
2015,2.4,49,1
2015,2.3,49,4
2016,0.69,49,3
2016,0.69,49,2
2016,2.08,49,1
2016,6.33,49,4
2017,0,49,3
2017,1.1,49,2
2017,1.61,49,1
2017,6.06,49,4
2018,0,49,3
2018,1.95,49,2
2018,0.69,49,1
2018,3.22,49,4
2019,0.69,49,3
2019,2.08,49,2
2019,0.69,49,1
2019,3.3,49,4
2020,0,49,3
2020,1.1,49,2
2020,1.1,49,1
2020,3.18,49,4
2021,0,49,3
2021,1.1,49,2
2021,0.69,49,1
2021,6.46,49,4
2022,0,49,3
2022,1.95,49,2
2022,0.69,49,1
2022,4.16,49,4
2023,0.69,49,3
2023,1.1,49,2
2023,0.69,49,1
2023,3.83,49,4
2024,1.1,49,3
2024,1.39,49,2
2024,0.69,49,1
2024,5.02,49,4
2025,1.39,49,3
2025,1.1,49,2
2025,0.69,49,1
2025,4.85,49,4
2001,3.09,50,3
2001,8.11,50,2
2001,2.94,50,1
2002,3.66,50,3
2002,8.79,50,2
2002,3.26,50,1
2003,3.37,50,3
2003,8.25,50,2
2003,1.79,50,1
2004,3.85,50,3
2004,9.49,50,2
2004,3.26,50,1
2004,0.69,50,4
2005,4.32,50,3
2005,10.13,50,2
2005,3.53,50,1
2005,0.69,50,4
2006,4.03,50,3
2006,9.04,50,2
2006,2.48,50,1
2006,0,50,4
2007,4.28,50,3
2007,9.95,50,2
2007,3.47,50,1
2007,0.69,50,4
2008,4.28,50,3
2008,9.71,50,2
2008,3.37,50,1
2008,0,50,4
2009,4.32,50,3
2009,9.49,50,2
2009,3.09,50,1
2010,4.36,50,3
2010,9.62,50,2
2010,2.77,50,1
2010,0,50,4
2011,4.81,50,3
2011,9.98,50,2
2011,2.89,50,1
2011,0.69,50,4
2012,4.38,50,3
2012,9.53,50,2
2012,3,50,1
2012,0,50,4
2013,3.58,50,3
2013,8.93,50,2
2013,1.95,50,1
2013,0,50,4
2014,3.89,50,3
2014,9.53,50,2
2014,2.48,50,1
2014,0,50,4
2015,3.81,50,3
2015,8.98,50,2
2015,1.95,50,1
2016,4.13,50,3
2016,10.02,50,2
2016,3.43,50,1
2016,0,50,4
2017,4.44,50,3
2017,10.18,50,2
2017,3.22,50,1
2017,1.39,50,4
2018,4.09,50,3
2018,10.57,50,2
2018,3.58,50,1
2018,1.1,50,4
2019,4.26,50,3
2019,11.19,50,2
2019,2.71,50,1
2019,3.99,50,4
2020,3.95,50,3
2020,11.5,50,2
2020,2.64,50,1
2020,4.22,50,4
2021,4.23,50,3
2021,10.91,50,2
2021,2.48,50,1
2021,3.37,50,4
2022,3.76,50,3
2022,10.45,50,2
2022,2.3,50,1
2022,2.71,50,4
2023,3.97,50,3
2023,10.09,50,2
2023,2.2,50,1
2023,4.64,50,4
2024,3.85,50,3
2024,9.87,50,2
2024,1.39,50,1
2024,1.1,50,4
2025,3.99,50,3
2025,9.68,50,2
2025,2.2,50,1
2025,0.69,50,4
2001,5.54,45,3
2001,4.26,45,2
2001,11.68,45,1
2001,7.36,45,1
2001,0,45,4
2002,5.56,45,3
2002,4.44,45,2
2002,11.85,45,1
2002,7.84,45,1
2003,5.78,45,3
2003,3.71,45,2
2003,11.33,45,1
2003,7.21,45,1
2003,0,45,4
2004,4.52,45,3
2004,2.2,45,2
2004,10.74,45,1
2004,7.04,45,1
2005,5.11,45,3
2005,3.43,45,2
2005,11.04,45,1
2005,7.43,45,1
2006,5.71,45,3
2006,3.78,45,2
2006,11.45,45,1
2006,7.43,45,1
2007,5.63,45,3
2007,4.42,45,2
2007,11.38,45,1
2007,7.54,45,1
2008,6.3,45,3
2008,4.06,45,2
2008,11.7,45,1
2008,8.09,45,1
2008,0,45,4
2009,5.98,45,3
2009,3.5,45,2
2009,11.56,45,1
2009,7.12,45,1
2009,0.69,45,4
2010,5.9,45,3
2010,4.42,45,2
2010,11.39,45,1
2010,7.4,45,1
2010,0,45,4
2011,5.44,45,3
2011,3.61,45,2
2011,11.7,45,1
2011,7.4,45,1
2011,1.1,45,4
2012,5.77,45,3
2012,3.58,45,2
2012,11.43,45,1
2012,7.66,45,1
2012,1.39,45,4
2013,6.35,45,3
2013,4.99,45,2
2013,12.03,45,1
2013,8.59,45,1
2013,0.69,45,4
2014,7.09,45,3
2014,5.46,45,2
2014,12.71,45,1
2014,9.06,45,1
2014,1.1,45,4
2015,6.39,45,3
2015,4.66,45,2
2015,11.87,45,1
2015,8.83,45,1
2015,1.39,45,4
2016,6.69,45,3
2016,5.71,45,2
2016,12.24,45,1
2016,9.22,45,1
2016,3.89,45,4
2017,7.16,45,3
2017,6.6,45,2
2017,12.71,45,1
2017,9.79,45,1
2017,0.69,45,4
2018,7.36,45,3
2018,6.5,45,2
2018,12.62,45,1
2018,9.56,45,1
2018,2.71,45,4
2019,7.59,45,3
2019,4.93,45,2
2019,12.33,45,1
2019,9.3,45,1
2019,1.1,45,4
2020,7.24,45,3
2020,5.23,45,2
2020,12.37,45,1
2020,9.11,45,1
2021,6.97,45,3
2021,4.99,45,2
2021,12.05,45,1
2021,9,45,1
2022,6.99,45,3
2022,4.62,45,2
2022,12,45,1
2022,8.8,45,1
2022,1.61,45,4
2023,7.19,45,3
2023,4.88,45,2
2023,12.1,45,1
2023,8.82,45,1
2023,1.1,45,4
2024,6.94,45,3
2024,5.04,45,2
2024,11.96,45,1
2024,8.74,45,1
2024,2.4,45,4
2025,6.96,45,3
2025,5.22,45,2
2025,12.21,45,1
2025,9,45,1
2025,4.45,45,4
2001,6.18,51,3
2001,7.59,51,2
2001,11.17,51,1
2001,12.83,51,1
2001,6.8,51,4
2002,6.75,51,3
2002,7.49,51,2
2002,11.38,51,1
2002,12.93,51,1
2002,6.94,51,4
2003,6.56,51,3
2003,7.2,51,2
2003,11.17,51,1
2003,12.17,51,1
2003,6.2,51,4
2004,6.13,51,3
2004,7.35,51,2
2004,11.15,51,1
2004,12.67,51,1
2004,7.45,51,4
2005,6.59,51,3
2005,7.54,51,2
2005,11.33,51,1
2005,12.87,51,1
2005,6.89,51,4
2006,6.15,51,3
2006,7.43,51,2
2006,11.3,51,1
2006,12.8,51,1
2006,6.67,51,4
2007,7.25,51,3
2007,7.61,51,2
2007,11.42,51,1
2007,12.78,51,1
2007,7.53,51,4
2008,6.87,51,3
2008,7.1,51,2
2008,11.13,51,1
2008,12.69,51,1
2008,6.6,51,4
2009,7.77,51,3
2009,7.76,51,2
2009,11.73,51,1
2009,13.11,51,1
2009,6.97,51,4
2010,7.03,51,3
2010,8.06,51,2
2010,11.91,51,1
2010,13.37,51,1
2010,7.71,51,4
2011,7.61,51,3
2011,7.39,51,2
2011,11.54,51,1
2011,12.64,51,1
2011,7.92,51,4
2012,7.95,51,3
2012,8.08,51,2
2012,11.94,51,1
2012,13.03,51,1
2012,7.94,51,4
2013,7.74,51,3
2013,8.83,51,2
2013,11.56,51,1
2013,13.58,51,1
2013,8.87,51,4
2014,8.14,51,3
2014,9.16,51,2
2014,12.01,51,1
2014,13.94,51,1
2014,8.4,51,4
2015,8.06,51,3
2015,8.8,51,2
2015,11.56,51,1
