"year","tc_loss_ha_log","country.id","driver.id"
2019,6.26,29,3
2019,6.69,29,2
2019,6.05,29,1
2019,7.79,29,1
2020,5.04,29,3
2020,5.34,29,2
2020,5.55,29,1
2020,7.18,29,1
2020,0,29,4
2021,5.45,29,3
2021,6.01,29,2
2021,6.07,29,1
2021,7.84,29,1
2021,0,29,4
2022,6.4,29,3
2022,6.87,29,2
2022,5.65,29,1
2022,7.58,29,1
2022,1.39,29,4
2023,5.9,29,3
2023,5.87,29,2
2023,6.25,29,1
2023,7.89,29,1
2024,6,29,3
2024,5.61,29,2
2024,6.13,29,1
2024,7.82,29,1
2025,5.99,29,3
2025,5.65,29,2
2025,5.86,29,1
2025,7.26,29,1
2025,0,29,4
2002,0,30,3
2002,3.43,30,2
2002,7.25,30,1
2002,4.22,30,1
2002,0,30,4
2003,0.69,30,3
2003,3.53,30,2
2003,7.75,30,1
2003,4.76,30,1
2003,0.69,30,4
2004,0,30,3
2004,4.52,30,2
2004,7.79,30,1
2004,4.22,30,1
2004,2.83,30,4
2005,0,30,3
2005,4.28,30,2
2005,7.64,30,1
2005,4.22,30,1
2005,1.61,30,4
2006,0,30,3
2006,3.47,30,2
2006,7.8,30,1
2006,4.01,30,1
2006,0,30,4
2007,1.61,30,3
2007,3.89,30,2
2007,8.57,30,1
2007,4.53,30,1
2007,2.3,30,4
2008,1.39,30,3
2008,4.11,30,2
2008,8.12,30,1
2008,4.26,30,1
2008,2.83,30,4
2009,1.1,30,3
2009,4.04,30,2
2009,8.23,30,1
2009,4.84,30,1
2009,0.69,30,4
2010,1.79,30,3
2010,4.57,30,2
2010,8.05,30,1
2010,4.95,30,1
2010,1.79,30,4
2011,1.1,30,3
2011,3.97,30,2
2011,7.79,30,1
2011,4.62,30,1
2011,1.95,30,4
2012,0.69,30,3
2012,4.61,30,2
2012,8.45,30,1
2012,4.7,30,1
2012,1.1,30,4
2013,3.22,30,3
2013,5.83,30,2
2013,8.53,30,1
2013,6.02,30,1
2013,2.3,30,4
2014,1.95,30,3
2014,6.16,30,2
2014,8.29,30,1
2014,5.74,30,1
2014,3.14,30,4
2015,1.39,30,3
2015,4.7,30,2
2015,6.93,30,1
2015,3.74,30,1
2016,3.09,30,3
2016,5.32,30,2
2016,7.83,30,1
2016,4.53,30,1
2016,0,30,4
2017,2.77,30,3
2017,5.38,30,2
2017,8.86,30,1
2017,5.72,30,1
2017,1.1,30,4
2018,3.4,30,3
2018,5.01,30,2
2018,8.15,30,1
2018,4.83,30,1
2018,0.69,30,4
2019,5.01,30,3
2019,5.5,30,2
2019,8.83,30,1
2019,4.81,30,1
2020,2.2,30,3
2020,5.54,30,2
2020,8.32,30,1
2020,5.27,30,1
2020,0.69,30,4
2021,4.09,30,3
2021,5.25,30,2
2021,8.28,30,1
2021,4.93,30,1
2021,1.61,30,4
2022,2.64,30,3
2022,5.29,30,2
2022,8.19,30,1
2022,5.05,30,1
2022,0.69,30,4
2023,6.08,30,3
2023,6.08,30,2
2023,9.28,30,1
2023,6.59,30,1
2023,3.09,30,4
2024,5.56,30,3
2024,5.29,30,2
2024,8.56,30,1
2024,5.2,30,1
2024,0,30,4
2025,5.58,30,3
2025,4.77,30,2
2025,8.1,30,1
2025,5.07,30,1
2025,3.22,30,4
2002,2.08,31,2
2002,0,31,1
2002,1.39,31,1
2003,3.5,31,2
2003,0.69,31,1
2003,0.69,31,1
2003,0,31,4
2004,5.2,31,2
2004,1.1,31,1
2004,1.1,31,1
2005,4.8,31,2
2005,0.69,31,1
2005,0,31,1
2006,4.85,31,2
2006,0.69,31,1
2006,1.1,31,1
2007,4.51,31,2
2007,1.1,31,1
2007,0,31,4
2008,4.17,31,2
2008,1.1,31,1
2008,1.1,31,1
2009,4.04,31,2
2009,1.1,31,1
2009,0.69,31,1
2010,0,31,3
2010,4.6,31,2
2010,1.95,31,1
2010,1.39,31,1
2010,0,31,4
2011,3.26,31,2
2011,0,31,1
2011,1.39,31,1
2012,2.77,31,2
2012,1.1,31,1
2012,2.08,31,1
2013,4.62,31,2
2013,2.64,31,1
2013,2.08,31,1
2013,0,31,4
2014,0,31,3
2014,4.36,31,2
2014,2.08,31,1
2014,2.48,31,1
2014,1.61,31,4
2015,4.01,31,2
2015,0.69,31,1
2015,1.1,31,1
2015,0,31,4
2016,5.99,31,2
2016,1.95,31,1
2016,2.3,31,1
2016,2.08,31,4
2017,0.69,31,3
2017,5.43,31,2
2017,1.39,31,1
2017,2.48,31,1
2018,1.1,31,3
2018,4.54,31,2
2018,1.1,31,1
2018,2.3,31,1
2019,3.85,31,2
2019,0.69,31,1
2019,1.61,31,1
2019,0.69,31,4
2020,4.26,31,2
2020,1.61,31,1
2020,2.3,31,1
2020,0.69,31,4
2021,0,31,3
2021,5.81,31,2
2021,2.4,31,1
2021,2.3,31,1
2021,0,31,4
2022,4.49,31,2
2022,1.79,31,1
2022,3,31,1
2023,4.16,31,2
2023,2.94,31,1
2023,0,31,4
2024,3.69,31,2
2024,1.61,31,1
2025,3.64,31,2
2025,0,31,1
2025,0.69,31,1
2002,5.51,32,3
2002,4.76,32,2
2002,6.32,32,1
2002,6.27,32,1
2002,0.69,32,4
2003,5.22,32,3
2003,4.71,32,2
2003,6.29,32,1
2003,5.71,32,1
2003,0,32,4
2004,6.11,32,3
2004,5.34,32,2
2004,7.38,32,1
2004,6.58,32,1
2004,0,32,4
2005,5.78,32,3
2005,4.62,32,2
2005,6.97,32,1
2005,5.87,32,1
2006,5.94,32,3
2006,4.43,32,2
2006,6.89,32,1
2006,5.89,32,1
2007,5.84,32,3
2007,4.98,32,2
2007,7.22,32,1
2007,5.87,32,1
2007,0,32,4
2008,6.02,32,3
2008,5.41,32,2
2008,7.61,32,1
2008,6.39,32,1
2008,1.1,32,4
2009,4.64,32,3
2009,4.55,32,2
2009,7.08,32,1
2009,5.9,32,1
2009,0.69,32,4
2010,5.58,32,3
2010,5.14,32,2
2010,7.12,32,1
2010,5.47,32,1
2010,0,32,4
2011,5.38,32,3
2011,4.74,32,2
2011,6.97,32,1
2011,5.25,32,1
2011,0,32,4
2012,6.35,32,3
2012,6.29,32,2
2012,7.77,32,1
2012,6.47,32,1
2012,2.3,32,4
2013,5.19,32,3
2013,3.97,32,2
2013,6.98,32,1
2013,5.85,32,1
2013,1.1,32,4
2014,6.25,32,3
2014,4.69,32,2
2014,7.17,32,1
2014,6.04,32,1
2014,0,32,4
2015,5.91,32,3
2015,4.45,32,2
2015,7.02,32,1
2015,5.27,32,1
2016,6.6,32,3
2016,6.08,32,2
2016,7.54,32,1
2016,6.05,32,1
2016,1.61,32,4
2017,6.69,32,3
2017,5.42,32,2
2017,6.9,32,1
2017,5.75,32,1
2017,0,32,4
2018,6.52,32,3
2018,5.36,32,2
2018,7.03,32,1
2018,5.52,32,1
2018,1.1,32,4
2019,6.43,32,3
2019,4.93,32,2
2019,6.9,32,1
2019,5.61,32,1
2019,0.69,32,4
2020,6.37,32,3
2020,5.84,32,2
2020,7.3,32,1
2020,5.86,32,1
2020,0,32,4
2021,5.77,32,3
2021,4.81,32,2
2021,6.77,32,1
2021,4.68,32,1
2021,1.1,32,4
2022,6.63,32,3
2022,5.32,32,2
2022,6.91,32,1
2022,5.91,32,1
2022,0,32,4
2023,6.68,32,3
2023,4.83,32,2
2023,7.28,32,1
2023,6,32,1
2023,0.69,32,4
2024,6.47,32,3
2024,4.23,32,2
2024,7.35,32,1
2024,5.54,32,1
2024,5.41,32,4
2025,6.45,32,3
2025,5.06,32,2
2025,7.52,32,1
2025,5.51,32,1
2002,4.77,33,3
2002,7.34,33,2
2002,6.02,33,1
2002,8.32,33,1
2002,0.69,33,4
2003,5.25,33,3
2003,7.43,33,2
2003,6.11,33,1
2003,8.88,33,1
2003,0.69,33,4
2004,4.37,33,3
2004,7.18,33,2
2004,5.45,33,1
2004,8.16,33,1
2004,1.1,33,4
2005,5.57,33,3
2005,7.84,33,2
2005,5.92,33,1
2005,8.74,33,1
2005,0,33,4
2006,5.92,33,3
2006,7.93,33,2
2006,6.31,33,1
2006,8.6,33,1
2006,1.1,33,4
2007,5.35,33,3
2007,7.99,33,2
2007,6.14,33,1
2007,8.56,33,1
2007,0.69,33,4
2008,5.9,33,3
2008,7.64,33,2
2008,6.12,33,1
2008,8.54,33,1
2008,0.69,33,4
2009,5.69,33,3
2009,8.15,33,2
2009,5.73,33,1
2009,8.53,33,1
2009,0.69,33,4
2010,5.38,33,3
2010,7.06,33,2
2010,5.86,33,1
2010,8.17,33,1
2010,0,33,4
2011,5.87,33,3
2011,7.29,33,2
2011,6.18,33,1
2011,8.55,33,1
2011,2.2,33,4
2012,5.64,33,3
2012,7.08,33,2
2012,7.88,33,1
2012,8.36,33,1
2012,1.1,33,4
2013,6.35,33,3
2013,8.44,33,2
2013,9.08,33,1
2013,9.09,33,1
2013,3.3,33,4
2014,6.65,33,3
2014,8.88,33,2
2014,8.72,33,1
2014,9.27,33,1
2014,2.48,33,4
2015,6.3,33,3
2015,7.26,33,2
2015,9,33,1
2015,8.56,33,1
2015,0.69,33,4
2016,6.32,33,3
2016,7.69,33,2
2016,8.92,33,1
2016,8.97,33,1
2016,2.89,33,4
2017,6.59,33,3
2017,8.3,33,2
2017,8.98,33,1
2017,9.09,33,1
2017,5.15,33,4
2018,6.54,33,3
2018,8.05,33,2
2018,6.92,33,1
2018,8.86,33,1
2018,1.1,33,4
2019,6.6,33,3
2019,8.23,33,2
2019,6.56,33,1
2019,9.02,33,1
2019,0,33,4
2020,6.2,33,3
2020,8,33,2
2020,5.99,33,1
2020,8.71,33,1
2020,2.3,33,4
2021,6.37,33,3
2021,7.63,33,2
2021,5.92,33,1
2021,8.58,33,1
2021,4.72,33,4
2022,7.45,33,3
2022,8.35,33,2
2022,6.28,33,1
2022,8.92,33,1
2022,3.04,33,4
2023,7.59,33,3
2023,7.84,33,2
2023,5.92,33,1
2023,8.56,33,1
2023,2.3,33,4
2024,8.1,33,3
2024,8.11,33,2
2024,6.7,33,1
2024,8.93,33,1
2024,4.52,33,4
2025,7.77,33,3
2025,7.81,33,2
2025,6.2,33,1
2025,8.6,33,1
2025,5.48,33,4
2023,0,34,1
2002,5.56,35,3
2002,5.74,35,2
2002,8.19,35,1
2002,5.29,35,1
2002,1.1,35,4
2003,4.73,35,3
2003,4.41,35,2
2003,7.37,35,1
2003,4.23,35,1
2003,0.69,35,4
2004,4.95,35,3
2004,4.08,35,2
2004,7.17,35,1
2004,4.23,35,1
2004,0.69,35,4
2005,5.42,35,3
2005,5.75,35,2
2005,7.9,35,1
2005,4.95,35,1
2005,0.69,35,4
2006,5.15,35,3
2006,4.65,35,2
2006,8.08,35,1
2006,4.84,35,1
2006,0.69,35,4
2007,5.59,35,3
2007,4.39,35,2
2007,7.83,35,1
2007,4.9,35,1
2007,0.69,35,4
2008,4.51,35,3
2008,4.72,35,2
2008,7.77,35,1
2008,4.2,35,1
2008,0.69,35,4
2009,5.9,35,3
2009,4.41,35,2
2009,7.99,35,1
2009,4.84,35,1
2009,0.69,35,4
2010,4.55,35,3
2010,4.23,35,2
2010,7.26,35,1
2010,3.78,35,1
2010,0,35,4
2011,4.6,35,3
2011,4.04,35,2
2011,7.83,35,1
2011,4.09,35,1
2011,0.69,35,4
2012,5.21,35,3
2012,4.37,35,2
2012,7.66,35,1
2012,4.09,35,1
2012,1.1,35,4
2013,5.77,35,3
2013,5.44,35,2
2013,8.37,35,1
2013,5,35,1
2013,1.61,35,4
2014,6,35,3
2014,5.79,35,2
2014,8.78,35,1
2014,5.15,35,1
2014,2.08,35,4
2015,5.28,35,3
2015,4.64,35,2
2015,8.08,35,1
2015,4.33,35,1
2016,6,35,3
2016,5.12,35,2
2016,9.42,35,1
2016,5.83,35,1
2016,6.07,35,4
2017,6.19,35,3
2017,5.47,35,2
2017,8.8,35,1
2017,5.61,35,1
2017,3.61,35,4
2018,6.62,35,3
2018,6.33,35,2
2018,9.27,35,1
2018,5.51,35,1
2018,4.22,35,4
2019,6.4,35,3
2019,4.93,35,2
2019,8.5,35,1
2019,4.88,35,1
2019,2.3,35,4
2020,6.83,35,3
2020,5.64,35,2
2020,9.42,35,1
2020,6.14,35,1
2020,5.57,35,4
2021,6.99,35,3
2021,6.02,35,2
2021,9.09,35,1
2021,5.52,35,1
2021,4.03,35,4
2022,7.23,35,3
2022,6.54,35,2
2022,9.61,35,1
2022,5.7,35,1
2022,6.4,35,4
2023,7.76,35,3
2023,6.02,35,2
2023,9.19,35,1
2023,5.18,35,1
2023,3.3,35,4
2024,7.6,35,3
2024,6.07,35,2
2024,9.33,35,1
2024,4.97,35,1
2024,4.49,35,4
2025,7.97,35,3
2025,7.79,35,2
2025,9.64,35,1
2025,5.51,35,1
2025,7.91,35,4
2002,1.1,36,1
2003,1.39,36,1
2004,1.79,36,1
2004,0,36,1
2005,1.95,36,1
2005,0,36,1
2006,0.69,36,3
2006,0.69,36,1
2007,0.69,36,3
2007,0.69,36,1
2008,0.69,36,1
2008,0,36,1
2009,0,36,3
2009,1.1,36,1
2010,0.69,36,3
2010,1.39,36,1
2011,0.69,36,1
2012,0,36,3
2012,1.39,36,1
2013,0,36,3
2013,0,36,1
2013,0,36,1
2014,0.69,36,1
2015,0,36,1
2017,0,36,1
2018,0.69,36,1
2018,0,36,1
2019,1.1,36,1
2020,0,36,1
2021,0,36,3
2021,0.69,36,1
2022,0.69,36,3
2022,0.69,36,1
2023,1.61,36,3
2023,0,36,1
2024,0.69,36,3
2024,0,36,1
2025,0,36,3
2025,0.69,36,1
2002,2.08,37,3
2002,4.51,37,2
2002,9.51,37,1
2002,7.72,37,1
2002,5.03,37,4
2003,1.61,37,3
2003,4.03,37,2
2003,10.03,37,1
2003,6.85,37,1
2003,6.17,37,4
2004,1.61,37,3
2004,4.48,37,2
2004,9.66,37,1
2004,7.08,37,1
2004,5.3,37,4
2005,0.69,37,3
2005,3.93,37,2
2005,10.35,37,1
2005,7,37,1
2005,6.72,37,4
2006,1.1,37,3
2006,5.14,37,2
2006,9.71,37,1
2006,7.19,37,1
2006,5.63,37,4
2007,1.1,37,3
2007,5.56,37,2
2007,10.66,37,1
2007,7.86,37,1
2007,6.87,37,4
2008,1.1,37,3
2008,5.91,37,2
2008,10.15,37,1
2008,7.85,37,1
2008,6.83,37,4
2009,1.61,37,3
2009,5.82,37,2
2009,10.37,37,1
2009,8.19,37,1
2009,7.33,37,4
2010,3,37,3
2010,4.22,37,2
2010,9.84,37,1
2010,8.05,37,1
2010,6.16,37,4
2011,3.37,37,3
2011,4.32,37,2
2011,9.54,37,1
2011,7.91,37,1
2011,5.77,37,4
2012,2.3,37,3
2012,4.96,37,2
2012,10.02,37,1
2012,8.34,37,1
2012,6.44,37,4
2013,4.53,37,3
2013,3.78,37,2
2013,9.7,37,1
2013,7.7,37,1
2013,7,37,4
2014,2.56,37,3
2014,3.83,37,2
2014,9.67,37,1
2014,7.53,37,1
2014,6.15,37,4
2015,2.56,37,3
2015,4.42,37,2
2015,9.59,37,1
2015,7.34,37,1
2015,5.86,37,4
2016,5.31,37,3
2016,4.88,37,2
2016,10.6,37,1
2016,9.37,37,1
2016,9.23,37,4
2017,2.89,37,3
2017,4.19,37,2
2017,9.67,37,1
2017,8.59,37,1
2017,6.56,37,4
2018,3.5,37,3
2018,4.58,37,2
2018,9.44,37,1
2018,8.51,37,1
2018,6.17,37,4
2019,3.33,37,3
2019,4.28,37,2
2019,9.88,37,1
2019,8.61,37,1
2019,8.5,37,4
2020,3.18,37,3
2020,4.28,37,2
2020,9.95,37,1
2020,8.77,37,1
2020,9.36,37,4
2021,2.48,37,3
2021,4.17,37,2
2021,9.2,37,1
2021,8.24,37,1
2021,6.59,37,4
2022,4.43,37,3
2022,4.22,37,2
2022,9.1,37,1
2022,7.76,37,1
2022,6.45,37,4
2023,4.26,37,3
2023,3.99,37,2
2023,9.58,37,1
2023,8.1,37,1
2023,8.01,37,4
2024,4.29,37,3
2024,4.47,37,2
2024,10.24,37,1
2024,9.3,37,1
2024,10.35,37,4
2025,3.5,37,3
2025,5.21,37,2
2025,9.2,37,1
2025,7.85,37,1
2025,8.65,37,4
2002,0,38,3
2002,1.39,38,2
2002,6.75,38,1
2002,5.47,38,1
2003,0,38,2
2003,5.39,38,1
2003,4.17,38,1
2004,0.69,38,3
2004,0.69,38,2
2004,6.12,38,1
2004,4.44,38,1
2005,5.23,38,1
2005,4.28,38,1
2006,0,38,3
2006,0,38,2
2006,4.91,38,1
2006,4.55,38,1
2007,0,38,2
2007,6.7,38,1
2007,5.37,38,1
2008,0,38,3
2008,6.05,38,1
2008,4.73,38,1
2009,0,38,2
2009,5.56,38,1
2009,4.74,38,1
2010,0,38,2
2010,5.62,38,1
2010,3.99,38,1
2011,1.1,38,2
2011,5.58,38,1
2011,4.87,38,1
2012,0.69,38,2
2012,5.99,38,1
2012,5.22,38,1
2013,0,38,3
2013,2.71,38,2
2013,6.12,38,1
2013,6.27,38,1
2014,1.79,38,2
2014,5.87,38,1
2014,5.92,38,1
2015,0.69,38,3
2015,2.48,38,2
2015,6.19,38,1
2015,6.41,38,1
2016,2.08,38,3
2016,1.79,38,2
2016,6.73,38,1
2016,6.49,38,1
2017,2.48,38,3
2017,3.14,38,2
2017,6.83,38,1
2017,6.54,38,1
2018,0,38,3
2018,1.61,38,2
2018,6.4,38,1
2018,6.18,38,1
2019,2.4,38,3
2019,1.79,38,2
2019,6.16,38,1
2019,6.28,38,1
2020,0,38,3
2020,2.2,38,2
2020,6.31,38,1
2020,6.58,38,1
2021,0.69,38,3
2021,1.39,38,2
2021,5.99,38,1
2021,5.87,38,1
2022,1.39,38,2
2022,6.16,38,1
2022,6.07,38,1
2022,0.69,38,4
2023,0.69,38,3
2023,5.43,38,1
2023,5.96,38,1
2023,0,38,4
2024,1.39,38,3
2024,1.95,38,2
2024,6.1,38,1
2024,6.07,38,1
2024,0.69,38,4
2025,1.79,38,3
2025,1.61,38,2
2025,5.75,38,1
2025,5.66,38,1
2002,0,39,3
2002,0,39,2
2002,3.66,39,1
2002,4.58,39,1
2003,1.95,39,1
2003,2.08,39,1
2004,3.37,39,1
2004,3.85,39,1
2005,0,39,3
2005,3.37,39,1
2005,3.85,39,1
2006,0,39,2
2006,2.71,39,1
2006,3.47,39,1
2007,0,39,3
2007,3.26,39,1
2007,3.66,39,1
2007,0,39,4
2008,0,39,3
2008,3,39,1
2008,3.76,39,1
2009,0.69,39,3
2009,3.99,39,1
2009,4.26,39,1
2010,0.69,39,3
2010,0.69,39,2
2010,3.85,39,1
2010,4.48,39,1
2011,1.39,39,3
2011,4.5,39,1
2011,3.97,39,1
2012,0,39,3
2012,4.41,39,1
2012,3.37,39,1
2013,0,39,3
2013,5.41,39,1
2013,5.49,39,1
2014,1.61,39,3
2014,5.48,39,1
2014,5.25,39,1
2015,0,39,3
2015,5.37,39,1
2015,5.19,39,1
2016,0,39,3
2016,5.49,39,1
2016,5.57,39,1
2017,1.39,39,3
2017,5.28,39,1
2017,5.66,39,1
2018,2.56,39,3
2018,5.2,39,1
2018,5.41,39,1
2019,1.95,39,3
2019,5.18,39,1
2019,5.08,39,1
2020,1.39,39,3
2020,5.26,39,1
2020,5.63,39,1
2020,2.2,39,4
2021,2.89,39,3
2021,4.96,39,1
2021,5.16,39,1
2022,3.99,39,3
2022,5.1,39,1
2022,4.82,39,1
2023,0,39,3
2023,4.74,39,1
2023,5.01,39,1
2024,3.37,39,3
2024,4.93,39,1
2024,4.42,39,1
2025,1.1,39,3
2025,4.39,39,1
2025,4.81,39,1
2002,6.13,40,3
2002,5.77,40,2
2002,5.79,40,1
2002,7.21,40,1
2002,4.3,40,4
2003,6.1,40,3
2003,5.76,40,2
2003,6.46,40,1
2003,6.95,40,1
2003,7.1,40,4
2004,6.14,40,3
2004,6.02,40,2
2004,5.95,40,1
2004,6.61,40,1
2004,5.77,40,4
2005,6.86,40,3
2005,6.01,40,2
2005,6.13,40,1
2005,7.03,40,1
2005,5.49,40,4
2006,6.79,40,3
2006,6.5,40,2
2006,6.15,40,1
2006,7.02,40,1
2006,5.08,40,4
2007,6.84,40,3
2007,6.28,40,2
2007,6.21,40,1
2007,6.82,40,1
2007,4.53,40,4
2008,7.8,40,3
2008,6.67,40,2
2008,6.57,40,1
2008,7.39,40,1
2008,4.82,40,4
2009,7.57,40,3
2009,6.03,40,2
2009,6.49,40,1
2009,7.06,40,1
2009,4.83,40,4
2010,7.79,40,3
2010,6.15,40,2
2010,6.81,40,1
2010,7.1,40,1
2010,5.97,40,4
2011,7.96,40,3
2011,6.05,40,2
2011,6.19,40,1
2011,6.75,40,1
2011,4.61,40,4
2012,8.3,40,3
2012,6.34,40,2
2012,6.58,40,1
2012,6.9,40,1
2012,5.93,40,4
2013,7.38,40,3
2013,5.91,40,2
2013,6.29,40,1
2013,6.7,40,1
2013,5.95,40,4
2014,8.23,40,3
2014,6.77,40,2
2014,6.55,40,1
2014,7,40,1
2014,5.11,40,4
2015,8.27,40,3
2015,6.92,40,2
2015,6.4,40,1
2015,7.1,40,1
2015,6.21,40,4
2016,8.41,40,3
2016,6.79,40,2
2016,7.36,40,1
2016,7.9,40,1
2016,8.26,40,4
2017,8.81,40,3
2017,6.9,40,2
2017,7.07,40,1
2017,7.58,40,1
2017,6.21,40,4
2018,8.19,40,3
2018,6.17,40,2
2018,6.63,40,1
2018,7.32,40,1
2018,5.57,40,4
2019,8.3,40,3
2019,6.52,40,2
2019,7.4,40,1
2019,7.81,40,1
2019,7.85,40,4
2020,8.46,40,3
2020,6.56,40,2
2020,7.12,40,1
2020,7.69,40,1
2020,6.82,40,4
2021,8.33,40,3
2021,6.51,40,2
2021,6.35,40,1
2021,6.79,40,1
2021,4.91,40,4
2022,8.2,40,3
2022,6.74,40,2
2022,6.39,40,1
2022,6.86,40,1
2022,5.85,40,4
2023,9.07,40,3
2023,6.88,40,2
2023,7.22,40,1
2023,7.59,40,1
2023,7.8,40,4
2024,9.11,40,3
2024,6.99,40,2
2024,8.42,40,1
2024,8.22,40,1
2024,10.64,40,4
2025,8.87,40,3
2025,6.71,40,2
2025,6.86,40,1
2025,7.02,40,1
2025,7.57,40,4
2002,0,41,3
2002,2.08,41,1
2002,2.4,41,1
2003,2.4,41,1
2003,1.39,41,1
2003,0.69,41,4
2004,2.83,41,1
2004,3.58,41,1
2004,0.69,41,4
2005,0,41,3
2005,2.4,41,1
2005,2.3,41,1
2005,2.77,41,4
2006,0,41,3
2006,2.56,41,1
2006,1.39,41,1
2006,1.79,41,4
2007,0,41,3
2007,2.48,41,1
2007,2.94,41,1
2007,1.39,41,4
2008,0,41,3
2008,2.77,41,1
2008,3.18,41,1
2008,1.1,41,4
2009,0,41,3
2009,2.2,41,1
2009,2.56,41,1
2009,1.39,41,4
2010,0,41,3
2010,1.95,41,1
2010,1.39,41,1
2010,0,41,4
2011,0,41,3
2011,2.56,41,1
2011,2.64,41,1
2011,0.69,41,4
2012,0,41,3
2012,3.14,41,1
2012,2.56,41,1
2012,1.95,41,4
2013,0,41,3
2013,2.08,41,1
2013,1.79,41,1
2014,1.95,41,1
2014,1.61,41,1
2015,1.95,41,1
2015,1.95,41,1
2016,3.64,41,3
2016,5.92,41,1
2016,3.61,41,1
2016,6.1,41,4
2017,2.4,41,3
2017,4.37,41,1
2017,2.83,41,1
2017,4.29,41,4
2018,0.69,41,3
2018,2.48,41,1
2018,1.39,41,1
2018,1.1,41,4
2019,2.08,41,1
2019,1.39,41,1
2019,0.69,41,4
2020,0,41,3
2020,1.95,41,1
2020,1.39,41,1
2020,0.69,41,4
2021,3.04,41,3
2021,3.09,41,1
2021,1.39,41,1
2021,2.08,41,4
2022,0.69,41,3
2022,1.1,41,1
2022,0.69,41,1
2022,1.61,41,4
2023,0,41,3
2023,1.61,41,1
2023,2.56,41,1
2023,3.4,41,4
2024,0,41,3
2024,2.4,41,1
2024,1.39,41,1
2024,3.22,41,4
2025,0,41,3
2025,3.04,41,1
2025,1.61,41,1
2025,2.64,41,4
2002,0.69,42,2
2002,8.86,42,1
2002,5.59,42,1
2002,2.56,42,4
2003,0,42,2
2003,9.06,42,1
2003,5.31,42,1
2003,2.2,42,4
2004,0,42,3
2004,1.1,42,2
2004,8.83,42,1
2004,5.42,42,1
2004,2.08,42,4
2005,2.08,42,2
2005,9.52,42,1
2005,5.96,42,1
2005,3.04,42,4
2006,2.08,42,2
2006,9.52,42,1
2006,5.87,42,1
2006,3.78,42,4
2007,0.69,42,2
2007,9.41,42,1
2007,5.94,42,1
2007,2.4,42,4
2008,1.61,42,2
2008,9.56,42,1
2008,5.93,42,1
2008,2.4,42,4
2009,0,42,3
2009,3.26,42,2
2009,9.98,42,1
2009,6.07,42,1
2009,3.4,42,4
2010,0,42,3
2010,2.3,42,2
2010,9.94,42,1
2010,6.22,42,1
2010,2.56,42,4
2011,2.64,42,2
2011,9.89,42,1
2011,6.18,42,1
2011,2.64,42,4
2012,1.61,42,2
2012,9.15,42,1
2012,6.07,42,1
2012,3.4,42,4
2013,2.56,42,2
2013,9.69,42,1
2013,6.28,42,1
2013,3.87,42,4
2014,2.89,42,2
2014,9.97,42,1
2014,6.47,42,1
2014,3.91,42,4
2015,0.69,42,2
2015,9.59,42,1
2015,6.33,42,1
2015,3.78,42,4
2016,1.1,42,3
2016,5.76,42,2
2016,10.61,42,1
2016,7.26,42,1
2016,8.12,42,4
2017,3.09,42,2
2017,10.48,42,1
2017,7.37,42,1
2017,5.79,42,4
2018,0,42,3
2018,2.56,42,2
2018,10.35,42,1
2018,6.92,42,1
2018,4.65,42,4
2019,0,42,3
2019,10.36,42,1
2019,6.86,42,1
2019,5.73,42,4
2020,0,42,3
2020,3.85,42,2
2020,10.56,42,1
2020,7.49,42,1
2020,6.6,42,4
2021,0,42,3
2021,1.79,42,2
2021,10.44,42,1
2021,7.31,42,1
2021,5.78,42,4
2022,2.2,42,2
2022,10.27,42,1
2022,6.82,42,1
2022,4.99,42,4
2023,3.33,42,2
2023,10.59,42,1
2023,7.34,42,1
2023,7.53,42,4
2024,3.04,42,2
2024,10.48,42,1
2024,7.3,42,1
2024,7.93,42,4
2025,3.26,42,2
2025,8.93,42,1
2025,6.54,42,1
2025,5.32,42,4
2002,3.81,43,3
2002,3.47,43,3
2002,6.65,43,2
2002,6.71,43,2
2002,7.57,43,1
2002,5.37,43,1
2002,8.62,43,1
2002,7.52,43,1
2002,2.94,43,4
2002,2.48,43,4
2003,4.26,43,3
2003,3.18,43,3
2003,6.54,43,2
2003,6.56,43,2
2003,7.68,43,1
2003,5.05,43,1
2003,8.51,43,1
2003,7.35,43,1
2003,2.77,43,4
2003,1.39,43,4
2004,5.26,43,3
2004,3.64,43,3
2004,7.24,43,2
2004,7.17,43,2
2004,8.45,43,1
2004,6.02,43,1
2004,8.83,43,1
2004,7.81,43,1
2004,3.93,43,4
2004,2.48,43,4
2005,4.33,43,3
2005,3.37,43,3
2005,6.93,43,2
2005,7.02,43,2
2005,8.06,43,1
2005,6.11,43,1
2005,8.7,43,1
2005,7.57,43,1
2005,3.22,43,4
2005,3.14,43,4
2006,4.63,43,3
2006,4.01,43,3
2006,6.94,43,2
2006,6.7,43,2
2006,8.01,43,1
2006,6.15,43,1
2006,8.72,43,1
2006,7.75,43,1
2006,4.69,43,4
2006,3.09,43,4
2007,5.27,43,3
2007,3.99,43,3
2007,7.2,43,2
2007,6.69,43,2
2007,8.38,43,1
2007,6.02,43,1
2007,8.72,43,1
2007,7.83,43,1
2007,4.14,43,4
2007,1.61,43,4
2008,5.09,43,3
2008,4.33,43,3
2008,7.15,43,2
2008,7.18,43,2
2008,8.53,43,1
2008,5.8,43,1
2008,8.97,43,1
2008,7.77,43,1
2008,5.81,43,4
2008,3.3,43,4
