"year","tc_loss_ha_log","subnational.id","country.id","driver.id"
2011,1.61,181,55,2
2011,1.39,181,55,1
2011,0,181,55,1
2011,1.39,181,55,4
2012,0,181,55,3
2012,1.79,181,55,2
2012,1.95,181,55,1
2012,0.69,181,55,1
2012,1.95,181,55,4
2013,0,181,55,3
2013,0.69,181,55,2
2013,0.69,181,55,1
2013,0,181,55,1
2013,0.69,181,55,4
2014,0.69,181,55,2
2014,0.69,181,55,1
2014,0,181,55,1
2014,0,181,55,4
2015,0,181,55,3
2015,1.95,181,55,2
2015,2.48,181,55,1
2015,0,181,55,1
2015,1.39,181,55,4
2016,0,181,55,3
2016,2.89,181,55,2
2016,2.94,181,55,1
2016,2.4,181,55,4
2017,1.1,181,55,3
2017,4.62,181,55,2
2017,2.2,181,55,1
2017,1.61,181,55,4
2018,1.1,181,55,3
2018,2.08,181,55,2
2018,1.1,181,55,1
2019,0.69,181,55,3
2019,3.64,181,55,2
2019,1.79,181,55,1
2019,0,181,55,1
2019,0.69,181,55,4
2020,0.69,181,55,3
2020,2.48,181,55,2
2020,1.79,181,55,1
2020,0.69,181,55,4
2021,0.69,181,55,3
2021,2.64,181,55,2
2021,1.79,181,55,1
2021,2.3,181,55,4
2022,0,181,55,3
2022,1.79,181,55,2
2022,1.61,181,55,1
2022,0.69,181,55,1
2022,1.95,181,55,4
2023,1.79,181,55,2
2023,1.79,181,55,1
2023,3.81,181,55,4
2024,1.79,181,55,2
2024,1.39,181,55,1
2024,0,181,55,1
2024,3.66,181,55,4
2025,0.69,181,55,3
2025,2.3,181,55,2
2025,1.79,181,55,1
2025,0.69,181,55,1
2025,2.56,181,55,4
2002,0,270,55,3
2002,1.79,270,55,2
2002,1.1,270,55,1
2002,0,270,55,1
2002,1.39,270,55,4
2003,0,270,55,3
2003,0.69,270,55,2
2003,0,270,55,1
2004,0,270,55,3
2004,2.2,270,55,2
2004,2.08,270,55,1
2004,0,270,55,1
2004,1.1,270,55,4
2005,2.08,270,55,2
2005,2.3,270,55,1
2005,0,270,55,1
2005,1.39,270,55,4
2006,2.4,270,55,2
2006,1.61,270,55,1
2006,0,270,55,1
2006,1.61,270,55,4
2007,2.64,270,55,2
2007,2.4,270,55,1
2007,0,270,55,1
2007,1.39,270,55,4
2008,1.1,270,55,2
2008,1.61,270,55,1
2008,0,270,55,1
2008,0.69,270,55,4
2009,3,270,55,2
2009,2.2,270,55,1
2009,0,270,55,1
2009,3.3,270,55,4
2010,2.2,270,55,2
2010,1.95,270,55,1
2010,0,270,55,1
2010,1.1,270,55,4
2011,1.79,270,55,2
2011,1.39,270,55,1
2011,0,270,55,1
2011,0,270,55,4
2012,2.08,270,55,2
2012,2.08,270,55,1
2012,0,270,55,1
2012,1.39,270,55,4
2013,0,270,55,3
2013,1.95,270,55,2
2013,1.95,270,55,1
2013,0.69,270,55,1
2013,0,270,55,4
2014,0,270,55,3
2014,1.39,270,55,2
2014,1.95,270,55,1
2014,0,270,55,1
2014,0,270,55,4
2015,0.69,270,55,2
2015,1.39,270,55,1
2015,0,270,55,1
2015,0,270,55,4
2016,1.61,270,55,2
2016,2.71,270,55,1
2016,0.69,270,55,1
2016,0,270,55,4
2017,0.69,270,55,3
2017,2.48,270,55,2
2017,2.64,270,55,1
2017,0,270,55,1
2017,0,270,55,4
2018,0,270,55,3
2018,1.61,270,55,2
2018,2.4,270,55,1
2018,1.1,270,55,1
2018,0,270,55,4
2019,1.61,270,55,3
2019,1.79,270,55,2
2019,2.83,270,55,1
2019,0.69,270,55,1
2019,0,270,55,4
2020,2.4,270,55,2
2020,2.94,270,55,1
2020,1.1,270,55,1
2020,0.69,270,55,4
2021,1.1,270,55,3
2021,2.4,270,55,2
2021,3.09,270,55,1
2021,1.1,270,55,1
2021,1.39,270,55,4
2022,0.69,270,55,3
2022,3.09,270,55,2
2022,3.3,270,55,1
2022,1.79,270,55,1
2022,0.69,270,55,4
2023,0,270,55,3
2023,2.48,270,55,2
2023,3.22,270,55,1
2023,0.69,270,55,1
2023,2.3,270,55,4
2024,0,270,55,3
2024,2.56,270,55,2
2024,3.58,270,55,1
2024,1.39,270,55,1
2024,2.3,270,55,4
2025,2.89,270,55,2
2025,3.87,270,55,1
2025,1.61,270,55,1
2025,2.3,270,55,4
2002,1.79,301,55,2
2002,3.37,301,55,1
2002,1.1,301,55,1
2002,1.1,301,55,4
2003,0.69,301,55,3
2003,3.56,301,55,2
2003,4.42,301,55,1
2003,0,301,55,1
2003,2.94,301,55,4
2004,0,301,55,3
2004,2.2,301,55,2
2004,2.83,301,55,1
2004,0,301,55,1
2004,0.69,301,55,4
2005,1.1,301,55,2
2005,2.94,301,55,1
2005,0,301,55,1
2005,1.39,301,55,4
2006,1.79,301,55,2
2006,3.04,301,55,1
2006,2.48,301,55,1
2006,1.79,301,55,4
2007,0.69,301,55,3
2007,2.48,301,55,2
2007,3.89,301,55,1
2007,0,301,55,1
2007,2.71,301,55,4
2008,0,301,55,3
2008,1.39,301,55,2
2008,2.3,301,55,1
2008,0.69,301,55,1
2008,1.1,301,55,4
2009,1.61,301,55,2
2009,2.4,301,55,1
2009,1.61,301,55,4
2010,1.79,301,55,2
2010,2.4,301,55,1
2010,0,301,55,1
2010,1.39,301,55,4
2011,0.69,301,55,3
2011,0.69,301,55,2
2011,1.1,301,55,1
2011,0.69,301,55,4
2012,0,301,55,3
2012,1.79,301,55,2
2012,2.77,301,55,1
2012,0,301,55,1
2012,1.39,301,55,4
2013,0,301,55,3
2013,0,301,55,1
2013,0,301,55,1
2014,1.1,301,55,1
2014,0,301,55,4
2015,0,301,55,2
2015,0,301,55,1
2015,0.69,301,55,4
2016,0.69,301,55,2
2016,1.1,301,55,1
2017,1.79,301,55,2
2017,1.39,301,55,1
2017,2.4,301,55,4
2018,0,301,55,2
2018,1.61,301,55,1
2018,0.69,301,55,4
2019,0,301,55,3
2019,1.1,301,55,2
2019,1.61,301,55,1
2019,0.69,301,55,4
2020,0.69,301,55,2
2020,2.3,301,55,1
2020,0,301,55,4
2021,0.69,301,55,2
2021,2.3,301,55,1
2021,0,301,55,1
2021,1.1,301,55,4
2022,1.79,301,55,3
2022,1.1,301,55,2
2022,2.3,301,55,1
2022,1.95,301,55,4
2023,0,301,55,3
2023,1.1,301,55,2
2023,1.61,301,55,1
2023,1.1,301,55,4
2024,0.69,301,55,3
2024,0.69,301,55,2
2024,1.95,301,55,1
2024,1.95,301,55,4
2025,0.69,301,55,3
2025,0,301,55,2
2025,1.61,301,55,1
2025,0.69,301,55,4
2002,2.4,617,55,2
2002,3,617,55,1
2002,1.79,617,55,4
2003,1.1,617,55,2
2003,2.08,617,55,1
2003,2.56,617,55,4
2004,1.95,617,55,2
2004,3.09,617,55,1
2004,3.33,617,55,4
2005,1.79,617,55,2
2005,2.64,617,55,1
2005,3,617,55,4
2006,1.39,617,55,2
2006,2.48,617,55,1
2006,2.77,617,55,4
2007,2.3,617,55,2
2007,3.22,617,55,1
2007,3.04,617,55,4
2008,1.39,617,55,2
2008,2.48,617,55,1
2008,0,617,55,1
2008,2.2,617,55,4
2009,1.79,617,55,2
2009,2.2,617,55,1
2009,4.55,617,55,4
2010,1.1,617,55,2
2010,2.77,617,55,1
2010,2.56,617,55,4
2011,2.08,617,55,2
2011,2.2,617,55,1
2011,1.61,617,55,4
2012,1.79,617,55,2
2012,2.4,617,55,1
2012,1.95,617,55,4
2013,0,617,55,2
2013,1.39,617,55,1
2013,1.1,617,55,4
2014,0.69,617,55,2
2014,1.39,617,55,1
2014,1.61,617,55,4
2015,0.69,617,55,1
2015,0,617,55,4
2016,0.69,617,55,2
2016,1.1,617,55,1
2016,1.39,617,55,4
2017,2.2,617,55,2
2017,1.39,617,55,1
2017,4.91,617,55,4
2018,2.4,617,55,2
2018,1.61,617,55,1
2018,2.83,617,55,4
2019,1.61,617,55,2
2019,1.39,617,55,1
2019,1.79,617,55,4
2020,1.39,617,55,2
2020,1.61,617,55,1
2020,1.1,617,55,4
2021,1.39,617,55,2
2021,2.3,617,55,1
2021,3.33,617,55,4
2022,0.69,617,55,3
2022,1.79,617,55,2
2022,2.3,617,55,1
2022,3.14,617,55,4
2023,1.1,617,55,3
2023,1.1,617,55,2
2023,1.79,617,55,1
2023,1.61,617,55,4
2024,1.61,617,55,2
2024,1.39,617,55,1
2024,3.76,617,55,4
2025,2.3,617,55,3
2025,1.95,617,55,2
2025,1.95,617,55,1
2025,2.71,617,55,4
2002,0,1100,55,2
2002,1.1,1100,55,1
2002,1.1,1100,55,1
2002,0,1100,55,4
2003,1.79,1100,55,2
2003,2.56,1100,55,1
2003,1.39,1100,55,1
2003,0,1100,55,4
2004,1.61,1100,55,2
2004,1.1,1100,55,1
2004,0,1100,55,1
2004,0.69,1100,55,4
2005,0,1100,55,3
2005,2.4,1100,55,2
2005,3.04,1100,55,1
2005,1.61,1100,55,1
2006,0,1100,55,3
2006,2.08,1100,55,2
2006,2.48,1100,55,1
2006,0.69,1100,55,1
2006,1.95,1100,55,4
2007,0,1100,55,3
2007,1.79,1100,55,2
2007,1.95,1100,55,1
2007,0,1100,55,1
2007,0.69,1100,55,4
2008,1.95,1100,55,2
2008,2.48,1100,55,1
2008,1.39,1100,55,1
2008,0,1100,55,4
2009,0,1100,55,3
2009,1.61,1100,55,2
2009,1.39,1100,55,1
2009,0.69,1100,55,1
2009,1.79,1100,55,4
2010,1.61,1100,55,2
2010,1.79,1100,55,1
2010,0.69,1100,55,1
2010,0.69,1100,55,4
2011,1.1,1100,55,2
2011,2.2,1100,55,1
2011,0.69,1100,55,1
2011,0,1100,55,4
2012,1.79,1100,55,2
2012,2.77,1100,55,1
2012,1.61,1100,55,1
2012,0,1100,55,4
2013,0,1100,55,3
2013,0.69,1100,55,2
2013,1.1,1100,55,1
2013,1.1,1100,55,1
2014,0,1100,55,3
2014,0,1100,55,2
2014,0.69,1100,55,1
2014,0.69,1100,55,1
2015,0,1100,55,3
2015,0,1100,55,2
2015,0,1100,55,1
2015,0.69,1100,55,1
2015,0,1100,55,4
2016,0,1100,55,3
2016,0.69,1100,55,2
2016,0,1100,55,1
2016,0.69,1100,55,4
2017,0.69,1100,55,2
2017,0,1100,55,1
2018,1.39,1100,55,2
2018,0.69,1100,55,1
2018,0.69,1100,55,1
2018,0,1100,55,4
2019,0,1100,55,3
2019,1.79,1100,55,2
2019,1.1,1100,55,1
2019,0.69,1100,55,1
2019,0,1100,55,4
2020,0.69,1100,55,3
2020,1.39,1100,55,2
2020,1.1,1100,55,1
2020,0.69,1100,55,1
2020,0,1100,55,4
2021,1.39,1100,55,2
2021,1.39,1100,55,1
2021,0.69,1100,55,1
2021,1.61,1100,55,4
2022,1.1,1100,55,3
2022,1.39,1100,55,2
2022,0.69,1100,55,1
2022,0,1100,55,1
2022,1.39,1100,55,4
2023,0,1100,55,3
2023,1.1,1100,55,2
2023,0.69,1100,55,1
2023,0.69,1100,55,1
2023,0,1100,55,4
2024,0.69,1100,55,2
2024,1.61,1100,55,1
2024,0,1100,55,1
2024,1.39,1100,55,4
2025,0.69,1100,55,2
2025,1.1,1100,55,1
2025,1.1,1100,55,1
2025,0,1100,55,4
2002,0.69,56,56,3
2002,0.69,56,56,2
2002,8.04,56,56,1
2002,5.21,56,56,1
2002,2.64,56,56,4
2003,0,56,56,3
2003,0,56,56,2
2003,7.88,56,56,1
2003,5.27,56,56,1
2003,2.3,56,56,4
2004,0,56,56,3
2004,0.69,56,56,2
2004,7.54,56,56,1
2004,4.96,56,56,1
2004,2.2,56,56,4
2005,0.69,56,56,3
2005,0.69,56,56,2
2005,8.74,56,56,1
2005,5.49,56,56,1
2005,3,56,56,4
2006,1.1,56,56,3
2006,0.69,56,56,2
2006,8.7,56,56,1
2006,5.93,56,56,1
2006,1.79,56,56,4
2007,0.69,56,56,3
2007,1.61,56,56,2
2007,10.38,56,56,1
2007,6.67,56,56,1
2007,2.64,56,56,4
2008,0.69,56,56,3
2008,0.69,56,56,2
2008,8.19,56,56,1
2008,5.93,56,56,1
2008,2.83,56,56,4
2009,0.69,56,56,3
2009,0.69,56,56,2
2009,8.98,56,56,1
2009,5.83,56,56,1
2009,2.89,56,56,4
2010,1.39,56,56,3
2010,0.69,56,56,2
2010,9.72,56,56,1
2010,6.43,56,56,1
2010,2.83,56,56,4
2011,0.69,56,56,3
2011,1.39,56,56,2
2011,9.08,56,56,1
2011,6.25,56,56,1
2011,2.56,56,56,4
2012,1.1,56,56,3
2012,1.1,56,56,2
2012,7.97,56,56,1
2012,4.54,56,56,1
2012,1.39,56,56,4
2013,0.69,56,56,3
2013,1.61,56,56,2
2013,9.1,56,56,1
2013,6.12,56,56,1
2013,2.83,56,56,4
2014,1.95,56,56,3
2014,0.69,56,56,2
2014,9.55,56,56,1
2014,6.18,56,56,1
2014,3.64,56,56,4
2015,1.61,56,56,3
2015,0.69,56,56,2
2015,8.88,56,56,1
2015,5.01,56,56,1
2015,3.09,56,56,4
2016,1.1,56,56,3
2016,1.1,56,56,2
2016,10.08,56,56,1
2016,6.55,56,56,1
2016,4.28,56,56,4
2017,0,56,56,3
2017,2.4,56,56,2
2017,9.92,56,56,1
2017,6.59,56,56,1
2017,4.54,56,56,4
2018,2.3,56,56,3
2018,0.69,56,56,2
2018,9.89,56,56,1
2018,6.04,56,56,1
2018,4.76,56,56,4
2019,1.39,56,56,3
2019,1.79,56,56,2
2019,9.95,56,56,1
2019,6.4,56,56,1
2019,5.05,56,56,4
2020,0,56,56,3
2020,4.84,56,56,2
2020,9.92,56,56,1
2020,7.11,56,56,1
2020,9.31,56,56,4
2021,0,56,56,3
2021,5.5,56,56,2
2021,10.14,56,56,1
2021,6.97,56,56,1
2021,9.08,56,56,4
2022,1.1,56,56,3
2022,1.1,56,56,2
2022,9.35,56,56,1
2022,5.67,56,56,1
2022,5.15,56,56,4
2023,1.61,56,56,3
2023,2.3,56,56,2
2023,10.43,56,56,1
2023,7.32,56,56,1
2023,7.44,56,56,4
2024,1.95,56,56,3
2024,4.84,56,56,2
2024,10.4,56,56,1
2024,8.2,56,56,1
2024,7.74,56,56,4
2025,0.69,56,56,3
2025,4.9,56,56,2
2025,9.76,56,56,1
2025,7.5,56,56,1
2025,5.36,56,56,4
2002,0,57,56,2
2002,6.58,57,56,1
2002,2.56,57,56,1
2002,1.39,57,56,4
2003,0,57,56,2
2003,6.53,57,56,1
2003,1.95,57,56,1
2003,0.69,57,56,4
2004,0,57,56,2
2004,6.44,57,56,1
2004,1.39,57,56,1
2004,1.1,57,56,4
2005,1.1,57,56,2
2005,7.51,57,56,1
2005,3.5,57,56,1
2005,2.77,57,56,4
2006,0,57,56,2
2006,6.53,57,56,1
2006,1.79,57,56,1
2006,3.69,57,56,4
2007,0,57,56,2
2007,6.59,57,56,1
2007,2.2,57,56,1
2007,1.61,57,56,4
2008,0,57,56,2
2008,7.7,57,56,1
2008,1.95,57,56,1
2008,2.08,57,56,4
2009,0,57,56,2
2009,8.2,57,56,1
2009,2.94,57,56,1
2009,2.77,57,56,4
2010,0.69,57,56,2
2010,8.8,57,56,1
2010,3.99,57,56,1
2010,5.31,57,56,4
2011,0.69,57,56,2
2011,6.65,57,56,1
2011,2.08,57,56,1
2011,1.39,57,56,4
2012,1.39,57,56,2
2012,7.71,57,56,1
2012,3.04,57,56,1
2012,1.79,57,56,4
2013,0.69,57,56,2
2013,7.86,57,56,1
2013,3,57,56,1
2013,2.4,57,56,4
2014,0,57,56,2
2014,8.62,57,56,1
2014,3.14,57,56,1
2014,2.89,57,56,4
2015,8.31,57,56,1
2015,3.3,57,56,1
2015,3.26,57,56,4
2016,9.39,57,56,1
2016,4.32,57,56,1
2016,6.11,57,56,4
2017,4.94,57,56,2
2017,8.93,57,56,1
2017,6.78,57,56,1
2017,7.86,57,56,4
2018,0,57,56,2
2018,8.44,57,56,1
2018,4.48,57,56,1
2018,4.26,57,56,4
2019,8.36,57,56,1
2019,4.47,57,56,1
2019,5.42,57,56,4
2020,3.61,57,56,2
2020,8.04,57,56,1
2020,5.58,57,56,1
2020,5.83,57,56,4
2021,7.82,57,56,1
2021,4.56,57,56,1
2021,4.22,57,56,4
2022,0.69,57,56,2
2022,7.75,57,56,1
2022,4.2,57,56,1
2022,3.47,57,56,4
2023,0.69,57,56,2
2023,8.44,57,56,1
2023,5.06,57,56,1
2023,7.19,57,56,4
2024,2.71,57,56,2
2024,8.44,57,56,1
2024,5.49,57,56,1
2024,5.97,57,56,4
2025,2.3,57,56,2
2025,7.68,57,56,1
2025,4.79,57,56,1
2025,4.98,57,56,4
2009,0,113,56,1
2010,0.69,113,56,1
2016,0.69,113,56,1
2018,0,113,56,1
2019,0.69,113,56,1
2002,5.25,201,56,1
2003,5.34,201,56,1
2004,0,201,56,2
2004,4.87,201,56,1
2005,4.17,201,56,1
2006,4.92,201,56,1
2007,4.3,201,56,1
2008,4.33,201,56,1
2009,3.87,201,56,1
2010,4.98,201,56,1
2010,0,201,56,4
2011,3.56,201,56,1
2012,0,201,56,2
2012,5.1,201,56,1
2012,0,201,56,4
2013,3.69,201,56,1
2014,4.26,201,56,1
2015,3.4,201,56,1
2016,5.95,201,56,1
2016,1.1,201,56,1
2017,5.14,201,56,1
2018,4.61,201,56,1
2019,4.17,201,56,1
2020,5.05,201,56,1
2020,2.08,201,56,1
2020,3.69,201,56,4
2021,3.4,201,56,1
2022,3.69,201,56,1
2023,3.83,201,56,1
2023,0.69,201,56,1
2024,0.69,201,56,2
2024,4.44,201,56,1
2024,0,201,56,4
2025,3.69,201,56,1
2002,0.69,297,56,1
2003,0,297,56,1
2004,0.69,297,56,1
2005,0.69,297,56,1
2006,0,297,56,2
2006,1.39,297,56,1
2007,0.69,297,56,1
2008,0.69,297,56,1
2009,0.69,297,56,1
2010,1.79,297,56,1
2011,0,297,56,1
2012,1.39,297,56,1
2013,0.69,297,56,1
2014,0.69,297,56,1
2016,1.1,297,56,2
2016,2.48,297,56,1
2017,0,297,56,2
2017,1.61,297,56,1
2018,1.1,297,56,1
2019,1.1,297,56,1
2020,1.95,297,56,1
2021,1.79,297,56,1
2022,1.1,297,56,1
2023,0.69,297,56,1
2024,2.83,297,56,1
2025,0,297,56,1
2002,0,319,56,1
2003,0.69,319,56,1
2004,0,319,56,3
2004,1.1,319,56,1
2005,0.69,319,56,1
2006,1.39,319,56,1
2007,0,319,56,3
2007,1.61,319,56,1
2007,0.69,319,56,1
2008,0.69,319,56,1
2009,1.61,319,56,1
2010,1.39,319,56,1
2011,1.1,319,56,1
2012,1.1,319,56,1
2013,0,319,56,1
2014,0.69,319,56,1
2015,0,319,56,1
2016,0,319,56,3
2016,0,319,56,1
2017,0,319,56,3
2017,3.3,319,56,2
2017,5.15,319,56,1
2017,0.69,319,56,1
2018,0.69,319,56,3
2018,0,319,56,1
2019,0,319,56,3
2019,0.69,319,56,1
2020,0,319,56,3
2020,0.69,319,56,1
2021,1.1,319,56,1
2022,0.69,319,56,1
2024,1.1,319,56,1
2025,0.69,319,56,1
2002,0,400,56,2
2002,7.21,400,56,1
2002,3.61,400,56,1
2002,1.39,400,56,4
2003,6.85,400,56,1
2003,3.33,400,56,1
2003,1.1,400,56,4
2004,5.49,400,56,1
2004,2.83,400,56,1
2004,1.1,400,56,4
2005,7.73,400,56,1
2005,3.85,400,56,1
2005,1.95,400,56,4
2006,6.99,400,56,1
2006,4.49,400,56,1
2006,1.95,400,56,4
2007,0,400,56,2
2007,7.28,400,56,1
2007,3.69,400,56,1
2007,1.1,400,56,4
2008,0,400,56,2
2008,6.83,400,56,1
2008,3.56,400,56,1
2008,1.1,400,56,4
2009,8.12,400,56,1
2009,4.74,400,56,1
2009,1.61,400,56,4
2010,0,400,56,2
2010,8.44,400,56,1
2010,5.21,400,56,1
2010,2.56,400,56,4
2011,0,400,56,2
2011,8.27,400,56,1
2011,5.08,400,56,1
2011,1.61,400,56,4
2012,7.02,400,56,1
2012,3.26,400,56,1
2012,1.1,400,56,4
2013,0,400,56,2
2013,7.35,400,56,1
2013,4.75,400,56,1
2013,3.04,400,56,4
2014,7.85,400,56,1
2014,5.14,400,56,1
2014,3.04,400,56,4
2015,0,400,56,2
2015,6.7,400,56,1
2015,3.64,400,56,1
2015,1.61,400,56,4
2016,8.91,400,56,1
2016,5.3,400,56,1
2016,3.4,400,56,4
2017,0.69,400,56,2
2017,8.65,400,56,1
2017,5.42,400,56,1
2017,2.94,400,56,4
2018,1.1,400,56,2
2018,8.66,400,56,1
2018,4.26,400,56,1
2018,3.53,400,56,4
2019,8.78,400,56,1
2019,4.85,400,56,1
2019,3.93,400,56,4
2020,1.1,400,56,2
2020,8.85,400,56,1
2020,5.51,400,56,1
2020,4.73,400,56,4
2021,1.39,400,56,2
2021,8.95,400,56,1
2021,4.8,400,56,1
2021,5.77,400,56,4
2022,2.83,400,56,2
2022,8.79,400,56,1
2022,4.66,400,56,1
2022,5.2,400,56,4
2023,2.2,400,56,2
2023,9.49,400,56,1
2023,6.07,400,56,1
2023,6.58,400,56,4
2024,1.61,400,56,3
2024,3.97,400,56,2
2024,10.4,400,56,1
2024,7.14,400,56,1
2024,9.43,400,56,4
2025,2.48,400,56,3
2025,4.33,400,56,2
2025,8.85,400,56,1
2025,5.51,400,56,1
2025,6.22,400,56,4
2002,1.39,500,56,1
2003,1.61,500,56,1
2004,0,500,56,1
2005,1.39,500,56,1
2006,0.69,500,56,1
2007,2.08,500,56,1
2007,0,500,56,1
2008,1.1,500,56,1
2009,2.48,500,56,1
2010,2.2,500,56,1
2011,1.95,500,56,1
2012,0.69,500,56,1
2013,0.69,500,56,1
2014,1.1,500,56,1
2015,0,500,56,1
2016,3,500,56,1
2016,1.1,500,56,1
2016,1.1,500,56,4
2017,0,500,56,2
2017,2.64,500,56,1
2017,1.1,500,56,1
2018,1.39,500,56,1
2019,1.39,500,56,1
2020,2.2,500,56,1
2021,1.61,500,56,1
2022,2.48,500,56,1
2023,0.69,500,56,1
2024,1.39,500,56,1
2025,1.1,500,56,1
2002,2.64,525,56,1
2003,2.56,525,56,1
2004,2.3,525,56,1
2005,2.94,525,56,1
2006,1.95,525,56,1
2007,0.69,525,56,1
2008,2.3,525,56,1
2009,3.93,525,56,1
2010,1.61,525,56,1
2012,3.81,525,56,1
2013,1.61,525,56,1
2014,1.95,525,56,1
2015,1.95,525,56,1
2016,2.4,525,56,1
2017,1.79,525,56,1
2018,1.79,525,56,1
2019,2.4,525,56,1
2020,1.79,525,56,1
2021,1.79,525,56,1
2022,2.89,525,56,1
2023,2.56,525,56,1
2024,1.95,525,56,1
2025,0,525,56,1
2003,0,554,56,1
2004,0,554,56,1
2005,0,554,56,1
2006,0,554,56,1
2008,0.69,554,56,1
2009,0,554,56,1
2010,0,554,56,1
2012,0.69,554,56,1
2013,0,554,56,1
2016,0.69,554,56,2
2016,2.56,554,56,1
2017,0.69,554,56,2
2017,0.69,554,56,1
2018,0,554,56,1
2019,0,554,56,1
2020,0.69,554,56,1
2021,0.69,554,56,1
2023,0,554,56,1
2003,0,572,56,1
2004,0,572,56,1
2007,0,572,56,1
2009,0,572,56,1
2010,0.69,572,56,1
2012,0,572,56,1
2013,0.69,572,56,1
2014,0.69,572,56,1
2015,0,572,56,1
2017,1.1,572,56,1
2020,0,572,56,1
2024,1.39,572,56,1
2025,0,572,56,1
2002,2.77,596,56,1
2003,2.83,596,56,1
2004,3.04,596,56,1
2004,0,596,56,1
2005,4.04,596,56,1
2005,0,596,56,1
2006,2.83,596,56,1
2006,0,596,56,1
2007,3.66,596,56,1
2007,0.69,596,56,1
2008,3.76,596,56,1
2008,0.69,596,56,1
2009,4.5,596,56,1
2009,0,596,56,1
2010,4.9,596,56,1
2010,1.79,596,56,1
2011,4.01,596,56,1
2012,3.87,596,56,1
2012,0,596,56,1
2013,3.83,596,56,1
2013,0.69,596,56,1
2014,3.33,596,56,1
2015,2.83,596,56,1
2015,0,596,56,1
2016,4.57,596,56,1
2016,2.3,596,56,1
2017,5.26,596,56,1
2017,2.08,596,56,1
2018,4.9,596,56,1
2018,0,596,56,1
2019,4.14,596,56,1
2019,0,596,56,1
2020,5.33,596,56,1
2020,0.69,596,56,1
2021,4.23,596,56,1
2021,0.69,596,56,1
2022,4.32,596,56,1
2022,0,596,56,1
2023,5.43,596,56,1
2023,2.64,596,56,1
2024,4.9,596,56,1
2024,0.69,596,56,1
2025,5.48,596,56,1
2025,0.69,596,56,1
2002,1.1,720,56,1
2002,0.69,720,56,1
2003,0,720,56,2
2003,1.39,720,56,1
2003,0.69,720,56,1
2004,1.1,720,56,1
2004,0.69,720,56,1
2005,2.48,720,56,1
2005,1.1,720,56,1
2006,2.56,720,56,1
2006,1.79,720,56,1
2007,1.61,720,56,1
2007,1.39,720,56,1
2008,0,720,56,2
2008,2.56,720,56,1
2008,2.08,720,56,1
2009,0,720,56,2
2009,2.89,720,56,1
2009,2.2,720,56,1
2010,0.69,720,56,1
2010,1.1,720,56,1
2011,1.61,720,56,1
2011,1.39,720,56,1
2012,3.04,720,56,1
2012,2.89,720,56,1
2013,2.08,720,56,1
2013,2.3,720,56,1
2014,2.77,720,56,1
2014,1.61,720,56,1
2015,1.79,720,56,1
2015,0,720,56,1
2016,2.08,720,56,1
2016,1.1,720,56,1
2017,1.79,720,56,1
2017,2.64,720,56,1
2018,2.48,720,56,1
2018,1.1,720,56,1
2019,0.69,720,56,1
2019,1.95,720,56,1
2020,1.61,720,56,1
2020,1.95,720,56,1
2021,1.61,720,56,1
2021,1.61,720,56,1
2022,2.08,720,56,1
2022,1.79,720,56,1
2023,2.3,720,56,1
2023,1.95,720,56,1
2024,1.79,720,56,1
2024,1.61,720,56,1
2025,2.77,720,56,1
2025,2.4,720,56,1
2002,0,855,56,1
2003,0,855,56,1
2003,0,855,56,1
2004,1.39,855,56,1
2005,2.3,855,56,1
2005,0,855,56,1
2006,0,855,56,1
2007,1.79,855,56,1
2007,0,855,56,1
2008,0.69,855,56,1
2009,2.56,855,56,1
2009,0,855,56,1
2010,2.48,855,56,1
2011,1.61,855,56,1
2012,0,855,56,1
2013,1.39,855,56,1
2014,1.1,855,56,1
2017,0.69,855,56,1
2018,2.2,855,56,1
2019,1.79,855,56,1
2020,2.4,855,56,1
2021,1.61,855,56,1
2021,0.69,855,56,1
2022,2.4,855,56,1
2023,1.39,855,56,1
2024,1.79,855,56,1
2025,1.39,855,56,1
2002,3.69,853,56,1
2003,5.74,853,56,1
2003,0.69,853,56,1
2004,0,853,56,2
2004,3.64,853,56,1
2004,0,853,56,1
2004,0,853,56,4
2005,0,853,56,2
2005,5.7,853,56,1
2005,1.1,853,56,1
2006,4.7,853,56,1
2006,0.69,853,56,1
2006,0,853,56,4
2007,0,853,56,2
2007,5.45,853,56,1
2007,1.1,853,56,1
2007,0.69,853,56,4
2008,5.82,853,56,1
2008,0.69,853,56,1
2008,0,853,56,4
2009,0,853,56,2
2009,5.23,853,56,1
2009,1.1,853,56,1
2009,1.39,853,56,4
2010,0.69,853,56,2
2010,6.82,853,56,1
2010,1.61,853,56,1
2010,0.69,853,56,4
2011,5.1,853,56,1
2011,1.1,853,56,1
2012,1.39,853,56,2
2012,5.89,853,56,1
2012,1.95,853,56,1
2012,0.69,853,56,4
2013,0,853,56,2
2013,4.87,853,56,1
2013,0.69,853,56,1
2013,0,853,56,4
2014,0,853,56,2
2014,5.36,853,56,1
2014,0.69,853,56,1
2014,0.69,853,56,4
2015,4.36,853,56,1
2015,1.1,853,56,1
2015,0,853,56,4
2016,0,853,56,2
2016,7.5,853,56,1
2016,3.74,853,56,1
2016,2.48,853,56,4
2017,5.99,853,56,2
2017,9.84,853,56,1
2017,7.26,853,56,1
2017,7.47,853,56,4
2018,6.24,853,56,1
2018,2.64,853,56,1
2018,1.79,853,56,4
